dtg,value
12-11-2010,3.2
12-11-2010,3.2
12-11-2010,3.4
12-11-2010,3.5
12-11-2010,3.6
12-11-2010,3.6
12-11-2010,3.6
12-11-2010,4.4
12-11-2011,3.1
12-11-2011,3.1
12-11-2011,3.1
12-11-2011,3.1
12-11-2011,3.3
12-11-2011,3.3
12-11-2011,3.3
12-11-2011,3.4
12-11-2011,3.4
12-11-2011,3.4
12-11-2011,3.4
12-11-2011,3.7
12-11-2011,3.7
12-11-2011,4.1
12-12-2010,3
12-12-2010,3
12-12-2010,3.2
12-12-2010,3.2
12-12-2010,3.4
12-12-2010,3.5
12-12-2010,3.5
12-12-2010,3.6
12-12-2010,3.8
12-12-2010,4.3
12-12-2011,3
12-12-2011,3
12-12-2011,3
12-12-2011,3
12-12-2011,3.1
12-12-2011,3.1
12-12-2011,3.4
12-12-2011,3.7
12-12-2011,3.8
12-12-2011,4
13-01-2011,3
13-01-2011,3.1
13-01-2011,3.2
13-01-2011,3.2
13-01-2011,3.3
13-01-2011,3.3
13-01-2011,3.3
13-01-2011,3.4
13-01-2011,3.4
13-01-2011,3.5
13-01-2011,3.6
13-01-2011,4
13-01-2011,4.1
13-01-2011,4.7
13-01-2011,5.7
13-02-2011,3
13-02-2011,3.1
13-02-2011,3.2
13-02-2011,3.3
13-02-2011,3.4
13-02-2011,3.4
13-03-2011,3
13-03-2011,3
13-03-2011,3
13-03-2011,3.1
13-03-2011,3.1
13-03-2011,3.3
13-03-2011,3.3
13-03-2011,3.4
13-03-2011,3.4
13-03-2011,3.5
13-03-2011,3.6
13-03-2011,3.7
13-03-2011,4.1
13-03-2011,4.2
13-04-2011,3.1
13-04-2011,3.2
13-04-2011,3.3
13-04-2011,3.5
13-04-2011,3.6
13-04-2011,3.9
13-04-2011,3.9
13-05-2011,3
13-05-2011,3.2
13-05-2011,3.2
13-05-2011,3.3
13-05-2011,3.3
13-05-2011,3.5
13-05-2011,3.6
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.1
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.2
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.3
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.4
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.5
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.6
13-06-2011,3.7
13-06-2011,3.7
13-06-2011,3.7
13-06-2011,3.8
13-06-2011,3.8
13-06-2011,3.8
13-06-2011,3.8
13-06-2011,3.8
13-06-2011,3.8
13-06-2011,3.9
13-06-2011,3.9
13-06-2011,3.9
13-06-2011,3.9
13-06-2011,4
13-06-2011,4
13-06-2011,4
13-06-2011,4
13-06-2011,4
13-06-2011,4
13-06-2011,4.1
13-06-2011,4.1
13-06-2011,4.1
13-06-2011,4.1
13-06-2011,4.1
13-06-2011,4.2
13-06-2011,4.2
13-06-2011,4.3
13-06-2011,4.4
13-06-2011,4.4
13-06-2011,4.4
13-06-2011,4.6
13-06-2011,4.6
13-06-2011,4.7
13-06-2011,4.7
13-06-2011,4.8
13-06-2011,4.9
13-06-2011,5.1
13-06-2011,5.9
13-06-2011,6.4
13-07-2010,3
13-07-2010,3
13-07-2010,3
13-07-2010,3.1
13-07-2010,3.1
13-07-2010,3.1
13-07-2010,3.2
13-07-2010,3.3
13-07-2010,3.3
13-07-2010,3.4
13-07-2010,3.5
13-07-2010,3.5
13-07-2010,3.6
13-07-2010,3.6
13-07-2010,4.7
13-07-2010,4.9
13-07-2011,3.1
13-07-2011,3.1
13-07-2011,3.2
13-07-2011,3.4
13-07-2011,3.4
13-07-2011,3.4
13-07-2011,3.7
13-08-2010,3
13-08-2010,3.1
13-08-2010,3.1
13-08-2010,3.1
13-08-2010,3.3
13-08-2010,3.3
13-08-2010,3.6
13-08-2010,3.6
13-08-2010,3.7
13-08-2010,3.7
13-08-2010,3.8
13-08-2010,3.9
13-08-2011,3
13-08-2011,3
13-08-2011,3
13-08-2011,3
13-08-2011,3
13-08-2011,3.3
13-08-2011,3.4
13-08-2011,3.6
13-08-2011,3.7
13-08-2011,3.8
13-09-2010,3
13-09-2010,3
13-09-2010,3
13-09-2010,3
13-09-2010,3
13-09-2010,3
13-09-2010,3
13-09-2010,3
13-09-2010,3
13-09-2010,3.1
13-09-2010,3.1
13-09-2010,3.1
13-09-2010,3.2
13-09-2010,3.2
13-09-2010,3.2
13-09-2010,3.2
13-09-2010,3.2
13-09-2010,3.2
13-09-2010,3.3
13-09-2010,3.3
13-09-2010,3.3
13-09-2010,3.4
13-09-2010,3.4
13-09-2010,3.4
13-09-2010,3.5
13-09-2010,3.5
13-09-2010,3.5
13-09-2010,3.6
13-09-2010,3.6
13-09-2010,3.6
13-09-2010,3.6
13-09-2010,3.6
13-09-2010,3.7
13-09-2010,3.9
13-09-2010,4
13-09-2010,4.1
13-09-2010,4.3
13-09-2010,4.3
13-09-2011,3
13-09-2011,3.1
13-09-2011,3.2
13-09-2011,3.2
13-09-2011,3.3
13-09-2011,3.4
13-09-2011,3.5
13-09-2011,4.2
13-10-2010,3
13-10-2010,3
13-10-2010,3
13-10-2010,3.1
13-10-2010,3.2
13-10-2010,3.3
13-10-2010,3.3
13-10-2010,3.4
13-10-2010,3.6
13-10-2010,3.7
13-10-2010,3.8
13-10-2010,4.1
13-10-2010,5.1
13-10-2011,3
13-10-2011,3
13-10-2011,3.1
13-10-2011,3.1
13-10-2011,3.1
13-10-2011,3.2
13-10-2011,3.2
13-10-2011,3.3
13-10-2011,3.3
13-10-2011,3.5
13-10-2011,3.5
13-10-2011,3.6
13-10-2011,3.8
13-10-2011,4
13-11-2010,3
13-11-2010,3
13-11-2010,3
13-11-2010,3.1
13-11-2010,3.2
13-11-2010,3.2
13-11-2010,3.3
13-11-2010,3.3
13-11-2010,3.4
13-11-2010,3.4
13-11-2010,3.5
13-11-2010,3.9
13-11-2010,3.9
13-11-2010,3.9
13-11-2010,4
13-11-2010,4.3
13-11-2010,4.8
13-11-2011,3
13-11-2011,3
13-11-2011,3.1
13-11-2011,3.3
13-11-2011,3.4
13-11-2011,3.4
13-11-2011,3.8
13-11-2011,4.1
13-11-2011,4.2
13-11-2011,4.3
13-12-2010,3.1
13-12-2010,3.1
13-12-2010,3.1
13-12-2010,3.1
13-12-2010,3.1
13-12-2010,3.2
13-12-2010,3.2
13-12-2010,3.2
13-12-2010,3.3
13-12-2010,3.3
13-12-2010,3.3
13-12-2010,3.4
13-12-2010,3.6
13-12-2010,3.6
13-12-2010,3.7
13-12-2010,3.8
13-12-2010,4.3
13-12-2010,4.3
13-12-2011,3
13-12-2011,3
13-12-2011,3.1
13-12-2011,3.1
13-12-2011,3.3
13-12-2011,3.3
13-12-2011,3.6
13-12-2011,3.6
13-12-2011,3.9
13-12-2011,3.9
13-12-2011,4
13-12-2011,4.1
14-01-2011,3
14-01-2011,3.1
14-01-2011,3.1
14-01-2011,3.1
14-01-2011,3.1
14-01-2011,3.2
14-01-2011,3.2
14-01-2011,3.4
14-01-2011,3.7
14-01-2011,3.8
14-02-2011,3
14-02-2011,3.1
14-02-2011,3.2
14-02-2011,3.2
14-02-2011,3.2
14-02-2011,3.2
14-02-2011,3.3
14-02-2011,3.3
14-02-2011,3.3
14-02-2011,3.3
14-02-2011,3.4
14-02-2011,3.4
14-02-2011,3.5
14-02-2011,3.5
14-02-2011,3.6
14-02-2011,3.6
14-02-2011,3.7
14-02-2011,4
14-02-2011,4
14-02-2011,4.1
14-02-2011,4.1
14-03-2011,3
14-03-2011,3
14-03-2011,3
14-03-2011,3.2
14-03-2011,3.3
14-03-2011,3.4
14-03-2011,3.9
14-03-2011,4
14-04-2011,3
14-04-2011,3
14-04-2011,3
14-04-2011,3
14-04-2011,3.1
14-04-2011,3.2
14-04-2011,3.4
14-04-2011,3.6
14-04-2011,3.7
14-05-2011,3
14-05-2011,3
14-05-2011,3
14-05-2011,3.1
14-05-2011,3.1
14-05-2011,3.2
14-05-2011,3.2
14-05-2011,3.2
14-05-2011,3.2
14-05-2011,3.3
14-05-2011,3.3
14-05-2011,3.3
14-05-2011,3.4
14-05-2011,3.5
14-05-2011,3.6
14-05-2011,3.8
14-05-2011,3.8
14-05-2011,3.9
14-05-2011,4.2
14-05-2011,4.2
14-05-2011,4.4
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3
14-06-2011,3.1
14-06-2011,3.1
14-06-2011,3.1
14-06-2011,3.1
14-06-2011,3.1
14-06-2011,3.2
14-06-2011,3.2
14-06-2011,3.3
14-06-2011,3.3
14-06-2011,3.3
14-06-2011,3.3
14-06-2011,3.4
14-06-2011,3.4
14-06-2011,3.5
14-06-2011,3.5
14-06-2011,3.6
14-06-2011,3.6
14-06-2011,3.6
14-06-2011,3.6
14-06-2011,3.7
14-06-2011,3.7
14-06-2011,3.7
14-06-2011,3.8
14-06-2011,3.9
14-06-2011,4
14-06-2011,4.2
14-06-2011,4.2
14-06-2011,4.8
14-06-2011,5.2
14-07-2010,3
14-07-2010,3.1
14-07-2010,3.1
14-07-2010,3.4
14-07-2010,3.4
14-07-2010,3.5
14-07-2010,3.5
14-07-2010,3.6
14-07-2010,3.7
14-07-2010,3.7
14-07-2010,3.9
14-07-2010,4.4
14-07-2011,3
14-07-2011,3
14-07-2011,3
14-07-2011,3
14-07-2011,3.1
14-07-2011,3.2
14-07-2011,3.2
14-07-2011,3.2
14-07-2011,3.3
14-07-2011,3.4
14-07-2011,3.4
14-07-2011,3.6
14-08-2010,3
14-08-2010,3.1
14-08-2010,3.2
14-08-2010,3.2
14-08-2010,3.3
14-08-2010,3.5
14-08-2010,3.7
14-08-2010,3.7
14-08-2010,3.7
14-08-2010,3.8
14-08-2011,3
14-08-2011,3.1
14-08-2011,3.1
14-08-2011,3.1
14-08-2011,3.2
14-08-2011,3.2
14-08-2011,3.3
14-08-2011,3.5
14-08-2011,3.7
14-09-2010,3
14-09-2010,3
14-09-2010,3
14-09-2010,3
14-09-2010,3
14-09-2010,3
14-09-2010,3.1
14-09-2010,3.1
14-09-2010,3.1
14-09-2010,3.2
14-09-2010,3.2
14-09-2010,3.2
14-09-2010,3.2
14-09-2010,3.2
14-09-2010,3.3
14-09-2010,3.3
14-09-2010,3.3
14-09-2010,3.3
14-09-2010,3.4
14-09-2010,3.5
14-09-2010,3.5
14-09-2010,3.5
14-09-2010,3.6
14-09-2010,3.6
14-09-2010,3.7
14-09-2010,3.7
14-09-2010,3.7
14-09-2010,3.8
14-09-2010,3.8
14-09-2010,4.4
14-09-2011,3
14-09-2011,3
14-09-2011,3
14-09-2011,3.1
14-09-2011,3.1
14-09-2011,3.1
14-09-2011,3.1
14-09-2011,3.1
14-09-2011,3.2
14-09-2011,3.2
14-09-2011,3.2
14-09-2011,3.3
14-09-2011,3.3
14-09-2011,3.4
14-09-2011,3.8
14-09-2011,3.9
14-10-2010,3
14-10-2010,3
14-10-2010,3
14-10-2010,3.1
14-10-2010,3.1
14-10-2010,3.1
14-10-2010,3.1
14-10-2010,3.2
14-10-2010,3.2
14-10-2010,3.2
14-10-2010,3.3
14-10-2010,3.3
14-10-2010,3.3
14-10-2010,3.4
14-10-2010,3.4
14-10-2010,3.4
14-10-2010,3.4
14-10-2010,3.5
14-10-2010,3.5
14-10-2010,3.7
14-10-2010,3.9
14-10-2010,3.9
14-10-2010,3.9
14-10-2010,4
14-10-2010,4.1
14-10-2010,4.1
14-10-2011,3
14-10-2011,3
14-10-2011,3
14-10-2011,3
14-10-2011,3.1
14-10-2011,3.1
14-10-2011,3.4
14-10-2011,3.4
14-10-2011,3.4
14-10-2011,3.5
14-10-2011,3.5
14-10-2011,3.7
14-11-2010,3
14-11-2010,3
14-11-2010,3.1
14-11-2010,3.1
14-11-2010,3.1
14-11-2010,3.2
14-11-2010,3.3
14-11-2010,3.4
14-11-2010,3.6
14-11-2010,3.7
14-11-2010,4.1
14-11-2010,4.8
14-11-2011,3
14-11-2011,3
14-11-2011,3.2
14-11-2011,3.4
14-11-2011,3.6
14-11-2011,3.8
14-12-2010,3.1
14-12-2010,3.1
14-12-2010,3.2
14-12-2010,3.3
14-12-2010,3.3
14-12-2010,3.4
14-12-2010,3.7
14-12-2010,3.8
14-12-2010,3.9
14-12-2010,4
14-12-2010,4.8
14-12-2011,3
14-12-2011,3.1
14-12-2011,3.1
14-12-2011,3.2
14-12-2011,3.3
14-12-2011,3.3
14-12-2011,3.4
14-12-2011,3.5
14-12-2011,3.6
14-12-2011,3.6
14-12-2011,3.8
14-12-2011,4.4
14-12-2011,4.5
15-01-2011,3
15-01-2011,3.1
15-01-2011,3.1
15-01-2011,3.2
15-01-2011,3.3
15-01-2011,3.5
15-02-2011,3
15-02-2011,3.1
15-02-2011,3.2
15-02-2011,3.2
15-02-2011,3.2
15-02-2011,3.3
15-02-2011,3.6
15-02-2011,3.7
15-02-2011,4.2
15-03-2011,3
15-03-2011,3.1
15-03-2011,3.1
15-03-2011,3.1
15-03-2011,3.1
15-03-2011,3.1
15-03-2011,3.2
15-03-2011,3.2
15-03-2011,3.2
15-03-2011,3.3
15-03-2011,3.3
15-03-2011,3.4
15-03-2011,3.5
15-03-2011,3.7
15-03-2011,3.8
15-03-2011,4.8
15-04-2011,3
15-04-2011,3.1
15-04-2011,3.2
15-04-2011,3.2
15-04-2011,3.4
15-04-2011,3.4
15-04-2011,3.6
15-04-2011,3.7
15-04-2011,3.9
15-05-2011,3
15-05-2011,3
15-05-2011,3
15-05-2011,3.1
15-05-2011,3.1
15-05-2011,3.2
15-05-2011,3.2
15-05-2011,3.4
15-05-2011,3.4
15-05-2011,3.5
15-05-2011,3.6
15-05-2011,3.7
15-05-2011,3.7
15-05-2011,4
15-05-2011,4.1
15-06-2011,3
15-06-2011,3
15-06-2011,3
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.1
15-06-2011,3.2
15-06-2011,3.2
15-06-2011,3.2
15-06-2011,3.2
15-06-2011,3.2
15-06-2011,3.3
15-06-2011,3.3
15-06-2011,3.3
15-06-2011,3.4
15-06-2011,3.5
15-06-2011,3.5
15-06-2011,3.5
15-06-2011,3.6
15-06-2011,3.6
15-06-2011,3.6
15-06-2011,3.7
15-06-2011,4
15-06-2011,4.1
15-06-2011,4.2
15-06-2011,4.7
15-07-2010,3
15-07-2010,3
15-07-2010,3.1
15-07-2010,3.1
15-07-2010,3.2
15-07-2010,3.2
15-07-2010,3.3
15-07-2010,3.3
15-07-2010,3.3
15-07-2010,3.4
15-07-2010,3.8
15-07-2010,4.4
15-07-2011,3
15-07-2011,3
15-07-2011,3.1
15-07-2011,3.2
15-07-2011,3.2
15-07-2011,3.2
15-07-2011,3.4
15-07-2011,3.5
15-07-2011,3.6
15-07-2011,3.8
15-07-2011,4.3
15-07-2011,4.3
15-08-2010,3
15-08-2010,3.1
15-08-2010,3.1
15-08-2010,3.4
15-08-2010,3.4
15-08-2010,3.8
15-08-2010,5.1
15-08-2011,3
15-08-2011,3
15-08-2011,3.1
15-08-2011,3.1
15-08-2011,3.2
15-08-2011,3.4
15-08-2011,3.6
15-08-2011,4.1
15-09-2010,3
15-09-2010,3
15-09-2010,3
15-09-2010,3
15-09-2010,3
15-09-2010,3
15-09-2010,3
15-09-2010,3.1
15-09-2010,3.1
15-09-2010,3.1
15-09-2010,3.1
15-09-2010,3.1
15-09-2010,3.1
15-09-2010,3.1
15-09-2010,3.1
15-09-2010,3.2
15-09-2010,3.2
15-09-2010,3.2
15-09-2010,3.2
15-09-2010,3.2
15-09-2010,3.3
15-09-2010,3.3
15-09-2010,3.3
15-09-2010,3.3
15-09-2010,3.3
15-09-2010,3.3
15-09-2010,3.4
15-09-2010,3.4
15-09-2010,3.4
15-09-2010,3.4
15-09-2010,3.4
15-09-2010,3.5
15-09-2010,3.5
15-09-2010,3.5
15-09-2010,3.5
15-09-2010,3.6
15-09-2010,3.6
15-09-2010,3.6
15-09-2010,3.7
15-09-2010,3.7
15-09-2010,3.7
15-09-2010,3.7
15-09-2010,4.1
15-09-2010,4.2
15-09-2010,4.2
15-09-2010,4.2
15-09-2010,4.3
15-09-2010,4.5
15-09-2011,3
15-09-2011,3.1
15-09-2011,3.1
15-09-2011,3.2
15-09-2011,3.2
15-09-2011,3.2
15-09-2011,3.2
15-09-2011,3.4
15-09-2011,3.4
15-09-2011,3.6
15-09-2011,3.8
15-09-2011,3.9
15-09-2011,4
15-09-2011,4
15-09-2011,6
15-10-2010,3
15-10-2010,3
15-10-2010,3.1
15-10-2010,3.1
15-10-2010,3.2
15-10-2010,3.2
15-10-2010,3.2
15-10-2010,3.2
15-10-2010,3.2
15-10-2010,3.2
15-10-2010,3.2
15-10-2010,3.2
15-10-2010,3.3
15-10-2010,3.4
15-10-2010,3.4
15-10-2010,3.4
15-10-2010,3.4
15-10-2010,3.4
15-10-2010,3.5
15-10-2010,3.6
15-10-2010,3.6
15-10-2010,3.8
15-10-2010,4.7
15-10-2011,3
15-10-2011,3
15-10-2011,3
15-10-2011,3.1
15-10-2011,3.2
15-10-2011,3.2
15-10-2011,3.2
15-10-2011,3.3
15-10-2011,3.3
15-10-2011,3.4
15-10-2011,3.4
15-10-2011,3.5
15-10-2011,3.5
15-10-2011,3.6
15-10-2011,3.9
15-10-2011,4
15-10-2011,4.2
15-11-2010,3
15-11-2010,3
15-11-2010,3
15-11-2010,3
15-11-2010,3.2
15-11-2010,3.2
15-11-2010,3.3
15-11-2010,3.3
15-11-2010,3.4
15-11-2010,3.4
15-11-2010,3.5
15-11-2010,3.9
15-11-2010,4
15-11-2010,4
15-11-2010,4.8
15-11-2011,3
15-11-2011,3.1
15-11-2011,3.2
15-11-2011,3.4
15-11-2011,3.4
15-11-2011,3.5
15-11-2011,3.6
15-11-2011,3.9
15-11-2011,4.2
15-12-2010,3
15-12-2010,3
15-12-2010,3
15-12-2010,3.2
15-12-2010,3.3
15-12-2010,3.4
15-12-2010,3.4
15-12-2010,3.5
15-12-2010,3.5
15-12-2010,3.7
15-12-2010,4.1
15-12-2011,3
15-12-2011,3
15-12-2011,3.1
15-12-2011,3.1
15-12-2011,3.2
15-12-2011,3.2
15-12-2011,3.2
15-12-2011,3.3
15-12-2011,3.3
15-12-2011,3.5
15-12-2011,3.5
15-12-2011,3.6
15-12-2011,3.7
15-12-2011,3.9
15-12-2011,3.9
15-12-2011,4.1
15-12-2011,4.3
16-01-2011,3
16-01-2011,3
16-01-2011,3
16-01-2011,3.1
16-01-2011,3.2
16-01-2011,3.3
16-01-2011,3.4
16-01-2011,4
16-01-2011,4
16-02-2011,3
16-02-2011,3
16-02-2011,3.1
16-02-2011,3.1
16-02-2011,3.1
16-02-2011,3.1
16-02-2011,3.3
16-02-2011,3.4
16-02-2011,3.5
16-02-2011,3.5
16-02-2011,4.2
16-03-2011,3
16-03-2011,3.1
16-03-2011,3.2
16-03-2011,3.2
16-03-2011,3.2
16-03-2011,3.2
16-03-2011,3.3
16-03-2011,3.3
16-03-2011,3.3
16-03-2011,3.4
16-03-2011,3.4
16-03-2011,3.6
16-03-2011,3.8
16-03-2011,3.8
16-04-2011,3
16-04-2011,3
16-04-2011,3
16-04-2011,3
16-04-2011,3.1
16-04-2011,3.1
16-04-2011,3.2
16-04-2011,3.2
16-04-2011,3.3
16-04-2011,3.3
16-04-2011,3.4
16-04-2011,3.5
16-04-2011,3.7
16-04-2011,3.9
16-04-2011,4
16-04-2011,5.1
16-04-2011,5.3
16-05-2011,3.1
16-05-2011,3.2
16-05-2011,3.3
16-05-2011,3.3
16-05-2011,3.4
16-05-2011,3.4
16-05-2011,3.4
16-05-2011,3.4
16-06-2011,3
16-06-2011,3
16-06-2011,3
16-06-2011,3.1
16-06-2011,3.1
16-06-2011,3.2
16-06-2011,3.2
16-06-2011,3.3
16-06-2011,3.3
16-06-2011,3.4
16-06-2011,3.5
16-06-2011,3.5
16-06-2011,3.5
16-06-2011,3.5
16-06-2011,3.7
16-06-2011,3.7
16-06-2011,3.8
16-06-2011,4.5
16-07-2010,3.1
16-07-2010,3.5
16-07-2010,3.8
16-07-2011,3
16-07-2011,3
16-07-2011,3.1
16-07-2011,3.2
16-07-2011,3.2
16-07-2011,3.3
16-07-2011,3.4
16-07-2011,3.5
16-07-2011,3.5
16-07-2011,3.5
16-07-2011,3.6
16-07-2011,4
16-07-2011,4.1
16-07-2011,4.2
16-08-2010,3
16-08-2010,3
16-08-2010,3
16-08-2010,3.1
16-08-2010,3.1
16-08-2010,3.1
16-08-2010,3.1
16-08-2010,3.3
16-08-2010,3.7
16-08-2010,3.7
16-08-2011,3
16-08-2011,3
16-08-2011,3.1
16-08-2011,3.2
16-08-2011,3.2
16-08-2011,3.4
16-08-2011,3.4
16-08-2011,3.6
16-08-2011,3.7
16-08-2011,4.5
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.1
16-09-2010,3.2
16-09-2010,3.2
16-09-2010,3.3
16-09-2010,3.3
16-09-2010,3.3
16-09-2010,3.3
16-09-2010,3.3
16-09-2010,3.3
16-09-2010,3.3
16-09-2010,3.3
16-09-2010,3.4
16-09-2010,3.4
16-09-2010,3.4
16-09-2010,3.4
16-09-2010,3.4
16-09-2010,3.5
16-09-2010,3.5
16-09-2010,3.7
16-09-2010,3.7
16-09-2010,3.7
16-09-2010,3.8
16-09-2010,3.8
16-09-2010,3.9
16-09-2010,3.9
16-09-2010,4
16-09-2010,4
16-09-2010,4.1
16-09-2010,4.1
16-09-2010,4.2
16-09-2010,4.3
16-09-2010,4.5
16-09-2011,3
16-09-2011,3.1
16-09-2011,3.3
16-09-2011,3.3
16-09-2011,3.4
16-09-2011,3.4
16-09-2011,3.5
16-09-2011,3.8
16-09-2011,3.9
16-09-2011,4.3
16-10-2010,3
16-10-2010,3
16-10-2010,3
16-10-2010,3
16-10-2010,3.1
16-10-2010,3.1
16-10-2010,3.1
16-10-2010,3.1
16-10-2010,3.2
16-10-2010,3.2
16-10-2010,3.6
16-10-2010,3.7
16-10-2010,3.7
16-10-2010,3.9
16-10-2010,3.9
16-10-2010,4.1
16-10-2011,3
16-10-2011,3
16-10-2011,3
16-10-2011,3
16-10-2011,3
16-10-2011,3.3
16-10-2011,3.4
16-10-2011,3.5
16-10-2011,3.6
16-10-2011,3.7
16-10-2011,3.8
16-10-2011,3.9
16-10-2011,3.9
16-10-2011,4.1
16-10-2011,4.1
16-10-2011,4.5
16-11-2010,3
16-11-2010,3
16-11-2010,3
16-11-2010,3.1
16-11-2010,3.1
16-11-2010,3.1
16-11-2010,3.1
16-11-2010,3.2
16-11-2010,3.2
16-11-2010,3.3
16-11-2010,3.3
16-11-2010,3.4
16-11-2010,3.5
16-11-2010,3.8
16-11-2010,4
16-11-2010,4
16-11-2011,3
16-11-2011,3
16-11-2011,3
16-11-2011,3
16-11-2011,3
16-11-2011,3.1
16-11-2011,3.2
16-11-2011,3.2
16-11-2011,3.2
16-11-2011,3.2
16-11-2011,3.2
16-11-2011,3.3
16-11-2011,3.3
16-11-2011,3.4
16-11-2011,3.5
16-11-2011,3.5
16-11-2011,3.5
16-11-2011,3.6
16-11-2011,3.6
16-11-2011,3.8
16-11-2011,3.8
16-11-2011,3.9
16-11-2011,3.9
16-11-2011,3.9
16-11-2011,4.2
16-11-2011,4.2
16-11-2011,4.2
16-11-2011,4.4
16-11-2011,4.4
16-11-2011,4.5
16-11-2011,4.5
16-12-2010,3
16-12-2010,3
16-12-2010,3.1
16-12-2010,3.2
16-12-2010,3.2
16-12-2010,3.3
16-12-2010,3.5
16-12-2010,3.6
16-12-2010,3.7
16-12-2010,3.8
16-12-2010,4.2
16-12-2011,3
16-12-2011,3
16-12-2011,3.1
16-12-2011,3.1
16-12-2011,3.4
16-12-2011,3.8
17-01-2011,3
17-01-2011,3.1
17-01-2011,3.2
17-01-2011,3.3
17-01-2011,3.5
17-01-2011,3.5
17-01-2011,4
17-02-2011,3
17-02-2011,3
17-02-2011,3
17-02-2011,3.1
17-02-2011,3.3
17-02-2011,3.3
17-02-2011,3.7
17-02-2011,3.8
17-02-2011,4
17-02-2011,4.1
17-02-2011,4.4
17-03-2011,3
17-03-2011,3
17-03-2011,3
17-03-2011,3
17-03-2011,3
17-03-2011,3.1
17-03-2011,3.2
17-03-2011,3.3
17-03-2011,3.4
17-03-2011,3.5
17-03-2011,4.4
17-03-2011,4.6
17-04-2011,3
17-04-2011,3
17-04-2011,3
17-04-2011,3
17-04-2011,3.1
17-04-2011,3.2
17-04-2011,3.4
17-04-2011,3.4
17-04-2011,3.4
17-04-2011,3.5
17-04-2011,4.1
17-04-2011,4.4
17-05-2011,3
17-05-2011,3
17-05-2011,3
17-05-2011,3.1
17-05-2011,3.1
17-05-2011,3.2
17-05-2011,3.3
17-05-2011,3.4
17-05-2011,3.4
